polygon_id,coordinates,color_r,color_g,color_b,color_a
82,"[[116.8291754605218, 66.56559254045438], [107.45400172010237, 74.4851613333186], [115.20996132311915, 84.35212908981109], [126.5622185995282, 74.78660879627478], [116.8291754605218, 66.56559254045438]]",0.5137254901960784,0.7411764705882353,0.5411764705882353,1.0
83,"[[94.72716718107482, 86.0590040663144], [103.10546520368023, 95.60652723661568], [113.46843955767694, 85.62178752587428], [106.48601288117169, 74.71304909428966], [94.72716718107482, 86.0590040663144]]",0.47058823529411764,0.6509803921568628,0.4980392156862745,1.0
84,"[[78.957417800936, 101.55424397529463], [88.33213570811843, 109.98921595113089], [102.10537090555692, 96.02036361297755], [92.93899869370696, 86.71240762155507], [78.957417800936, 101.55424397529463]]",0.49411764705882355,0.7176470588235294,0.5294117647058824,1.0
85,"[[87.15946774907664, 110.89307274879977], [78.12278186126329, 103.40596063079487], [68.52220428620883, 114.81099842433206], [78.69767348799115, 121.18135562509559], [87.15946774907664, 110.89307274879977]]",0.49019607843137253,0.7058823529411765,0.5137254901960784,1.0
86,"[[68.90713187489622, 137.2734557383881], [77.84927135372912, 123.28977612034606], [67.51255074830325, 116.52561901131922], [57.92563532401967, 131.0225282526827], [68.90713187489622, 137.2734557383881]]",0.4745098039215686,0.6980392156862745,0.5058823529411764,1.0
87,"[[51.972091909035214, 142.42131926241464], [62.82801617095003, 147.65410070781738], [67.82570707036624, 138.84716726407217], [57.331935908876865, 132.97100354642023], [51.972091909035214, 142.42131926241464]]",0.4666666666666667,0.6666666666666666,0.47843137254901963,1.0
88,"[[44.95770158310298, 157.40354565364697], [55.93203319800461, 162.56370663266162], [61.97577073711059, 149.7022417629393], [51.120383649276604, 144.29989651783816], [44.95770158310298, 157.40354565364697]]",0.4980392156862745,0.7215686274509804,0.5254901960784314,1.0
89,"[[39.126379861647365, 167.30001588843683], [46.11727240108267, 177.91355987437862], [55.13550804916419, 164.2662843404476], [44.093054130211854, 158.72570661958184], [39.126379861647365, 167.30001588843683]]",0.4588235294117647,0.6627450980392157,0.47843137254901963,1.0
90,"[[22.733727454713243, 179.4193636015669], [29.950750740044082, 189.08154533853562], [44.038510593268086, 178.7013528041241], [37.32263987584758, 168.63958751219275], [22.733727454713243, 179.4193636015669]]",0.4549019607843137,0.6666666666666666,0.47843137254901963,1.0
91,"[[28.649561815457623, 190.51489297943564], [20.482608472896434, 181.0772955963666], [5.905964249334216, 192.79611490843357], [14.949424765732012, 201.55307624798965], [28.649561815457623, 190.51489297943564]]",0.43529411764705883,0.6627450980392157,0.4823529411764706,1.0
92,"[[14.395615552444431, 203.05517878978438], [5.254208531199726, 193.5262796390109], [2.6109069287846824, 196.21500273475672], [1.3595989559244885, 214.4394894819485], [14.395615552444431, 203.05517878978438]]",0.4549019607843137,0.7137254901960784,0.5137254901960784,1.0
93,"[[244.10866595136935, 2.2121895928763924], [249.67863178882249, 13.529685255769639], [262.5985820304147, 5.648726618663727], [259.6782937508044, 1.5564571873961563], [245.36921097533045, 1.5564571873961563], [244.10866595136935, 2.2121895928763924]]",0.27450980392156865,0.5254901960784314,0.3803921568627451,1.0
94,"[[235.13920033733945, 21.231292260399577], [248.39414159064427, 13.870000071866937], [242.39388287892368, 3.408643843257991], [228.00853147684285, 11.396379887520036], [235.13920033733945, 21.231292260399577]]",0.27450980392156865,0.5098039215686274,0.37254901960784315,1.0
95,"[[220.6567111981354, 31.306862530751733], [233.83293186085749, 22.67465210170923], [226.78609181344342, 12.312487454576845], [212.6562371517195, 21.642926092183504], [220.6567111981354, 31.306862530751733]]",0.25882352941176473,0.4823529411764706,0.35294117647058826,1.0
96,"[[211.400860295476, 22.263062332568737], [202.07025952065993, 27.647034908394716], [206.02363942049715, 39.886639160589716], [218.9945850686157, 32.30208644047393], [211.400860295476, 22.263062332568737]]",0.24705882352941178,0.45098039215686275,0.3333333333333333,1.0
97,"[[186.6114973765466, 32.77457269403266], [191.99669316255222, 45.00297088309277], [204.88844108919744, 40.416152956648666], [200.48826613123782, 27.799598924863083], [186.6114973765466, 32.77457269403266]]",0.2901960784313726,0.4745098039215686,0.3607843137254902,1.0
98,"[[181.5899444068303, 50.053932449771715], [190.412999219893, 44.99044042103759], [185.6903997217387, 33.76119442490496], [176.19711381633672, 39.16106909953951], [181.5899444068303, 50.053932449771715]]",0.3058823529411765,0.5294117647058824,0.38823529411764707,1.0
99,"[[161.36348237352058, 47.4970344790708], [167.18285835874565, 57.91544118476457], [179.47023284383755, 50.942927153400106], [174.09062361378415, 39.89235200138754], [161.36348237352058, 47.4970344790708]]",0.4,0.596078431372549,0.4392156862745098,1.0
100,"[[165.67280411110144, 58.96987668195642], [159.24560102274972, 48.091806544342155], [149.41507220000665, 55.27863229492714], [142.53698948246358, 61.31153338518897], [151.0204713468094, 70.25824238593364], [165.67280411110144, 58.96987668195642]]",0.4666666666666667,0.6627450980392157,0.4980392156862745,1.0
101,"[[148.91822461289635, 71.26065237711387], [141.27127915630422, 63.17403374089686], [129.78702792672985, 74.01751221800113], [138.30318101835283, 81.97427591900241], [148.91822461289635, 71.26065237711387]]",0.4980392156862745,0.6941176470588235,0.5215686274509804,1.0
102,"[[117.10403646239746, 84.69517492318083], [124.25267309717202, 95.13702443203078], [137.2221464898405, 83.77797785374922], [127.81810299526693, 74.79563316745407], [117.10403646239746, 84.69517492318083]]",0.4745098039215686,0.7058823529411765,0.5176470588235295,1.0
